year,Albania,Algeria,Argentina,Australia,Austria,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Bhutan,Bolivia,Botswana,Brazil,Bulgaria,Burundi,Cameroon,Canada,Central African Republic,Chile,China,Colombia,"Congo, DRC",Costa Rica,Cote d'Ivoire,Cyprus,Czech Republic,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Estonia,Fiji,Finland,France,Georgia,Germany,Ghana,Greece,Guatemala,Honduras,Hungary,Iceland,India,Indonesia,Ireland,Italy,Japan,Kenya,Malaysia,Mauritius,Mexico,Morocco,Myanmar,Netherlands,New Zealand,Nicaragua,Nigeria,Norway,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Romania,Russia,Singapore,South Africa,South Korea,Spain,Sri Lanka,Sweden,Switzerland,Thailand,Tunisia,Turkey,United Kingdom,United States,Uruguay,Venezuela,Zambia,Zimbabwe
1944,,,26.9,81.4767642,,,,,,,,,,44.9876818,,29.1406748,286.3085196,,,99.7296155,,24.9235292,,13.4256055,,15.0799972,,,,9.031769,7.3985382,5.8395496,,15.4501243,,,90.9123645,,,,,,6.9257454,8.9376307,,4.2332984,52.5925593,,29.20976,103.9857405,,,,,6.3906175,,,,139.87693,26.4971818,,,33.8692895,937.2794614,26.0373002,,,20.3077098,,,,67.7175464,,65.1232632,,49.2235725,67.8719136,29.0462409,,15.0701832,182.34,91.4483108,21.2890486,0.5602679,,
1945,,,27.6,185.0738916,,,,,,,,,,,,26.5110898,285.5517788,,,125.8481013,,20.3942159,,12.2177914,,16.6782607,,,,10.5971429,8.8665902,16.91718,,17.0063343,,,101.3055696,,,,,,3.1949123,6.4784281,,2.5140442,58.0225211,,26.0077953,79.1739781,,,,,6.9921229,,,,145.5505954,36.6096329,,,25.3236566,119.0009883,25.7320219,,,17.5813595,,,,71.30033,,69.5886113,,52.6457441,79.1457431,30.6965553,,22.1074967,215.64,116.0009809,16.7684833,0.4304636,,
1946,,,24.2,190.4190801,,,,,,,118.2627958,,,,,18.8328933,357.8392567,,,135.9134068,,14.2136733,,11.2677145,,20.7903386,,,,9.9756757,8.5367748,16.1713869,,12.0151879,,,70.6216985,,,,,,1.648987,5.80946,,2.8070286,49.5327882,,24.5199121,44.7887316,,,,,,,,222.970954,134.0144536,,,64.9935053,21.6493826,106.4707332,25.8122688,,,15.6405164,,,,72.1704337,,61.1992979,,47.2434643,74.2802589,,,27.1862563,237.12,121.2520698,13.1159713,0.3376802,,
1947,,,20.1,177.321371,,,,,,,98.642061,,,50.938071,,13.882711,,,,117.030423,,12.582428,,10.325064,,45.069965,,,,71.173006,4.787628,23.73958,,7.039493,,,52.548111,,,,,,1.270166,3.857785,,5.845393,,,20.590529,25.386018,,,,,6.43039,,,214.030235,120.429772,,,53.108694,13.234474,157.923398,23.982397,,,17.564458,,,,66.656733,,55.108075,,43.267919,62.679701,,,26.857683,237.94,105.81171,,0.299338,,
1948,,,19.4,148.9298105,35.2022833,,,,,,74.2405072,,,40.7518384,,10.7367717,,,,105.182647,,9.3601278,,9.5217233,,73.1296527,,,,56.8361582,5.7720012,22.8588786,,5.2034398,,,39.0100961,,,,,,1.0493554,2.9105981,,9.3879607,29.9354988,,21.0171038,29.5015035,,,,,7.2339204,,,175.9045513,117.2059596,,,45.5286249,14.9020594,,19.4011561,9.085249,,18.3674753,,,,61.6605681,,55.6095316,,39.8390209,57.2764465,5.9430496,,23.1443647,213.72,93.7540864,,0.1655653,,
1949,,,19.7,125.8286986,26.4481414,,,,,,78.2540588,,,48.9397424,,9.8463182,,,,124.0169876,,7.7330473,,8.1187656,,74.4381355,,,,50.952381,6.4802942,22.77461,,3.7213231,,,26.6428679,28.5992531,,,,,1.6516164,3.080507,,12.8498923,32.769248,,27.5432219,32.0864541,,,6.5,,7.2813411,,,162.4262216,111.4862692,,,45.4748481,17.2040536,,13.8597211,9.3022903,,19.3625383,,,,63.8171224,,53.8783674,,39.2628378,41.7841765,5.0276414,,25.6420229,197.67,94.5996856,,0.1040266,,
1950,,,20.5,109.809398,22.1443982,,,,,,73.682875,,,75.3715364,,8.9672207,,,,110.9666291,,9.1905387,,5.6098364,,29.384509,,,,46.3390208,6.2359128,9.4962043,,2.722083,,,25.4753006,27.4198899,,,,11.3195122,3.4807738,2.2123894,,14.5516161,26.1271078,,37.684514,32.2709978,,,3.9429373,,5.8956905,,,141.0095188,87.6529119,,,31.5318782,13.4735202,,10.5689769,10.8874893,,19.5089215,,,,59.156552,,46.2219433,15.3514032,36.4796563,39.7191011,6.5506944,,23.686125,194.22,87.6259286,,0.1243024,,
1951,,,17.4,87.09447923,15.26433121,,,,,,64.47166862,,,57.20854185,,6.86843663,,,,89.09139355,,8.09220267,,5.04777531,,25.63938619,,,,41.08527467,4.75406462,9.89563201,,2.70643253,,,19.16779015,22.84359179,,,,14.95558376,,1.875,,14.44904562,25.1774323,,45.60638469,33.69822927,,,3.07291667,,4.35862069,,,114.85534728,91.75113091,,,26.34372502,12.55214259,,7.96205238,10.39568345,,18.19560669,,,,55.31826273,,39.96165067,14.68548889,30.34387441,36.37604846,6.89203016,,24.39652067,175.23,75.22015232,,0.05382131,,
1952,,,18.7,86.0664382,13.5804012,,,,,,66.2538656,,,63.0385217,,5.5434147,,,,81.1257959,,8.6010253,,5.0344273,,21.4745465,,,,38.725077,5.9927245,9.0580477,,2.5228817,,,13.1233503,23.4974918,,,45.7553957,18.342615,2.767259,2.9058116,,13.6422356,26.3885363,,47.4288542,35.6974886,,,3.8661417,,4.3950945,,,108.4655096,85.8316099,,,23.7955817,12.5362319,,7.5992366,9.7376808,,17.5483145,,,,55.4257722,,38.9038379,21.4676069,27.7014763,34.0789416,8.1559585,,20.8174424,161.58,72.315149,,0.3505007,,
1953,,,21.4,79.8650221,16.5658059,,,,,,68.4600965,,,,,13.9587761,,,,82.6012468,,6.9614421,,4.6683817,,19.5283519,,,,36.1387712,,7.4005135,,2.0145658,,,18.3103123,25.781659,,,63.9853748,15.9085028,3.4672857,2.5693161,,10.7189794,24.6462406,,49.22275,36.6022403,11.9627806,,5.7021338,,4.2652974,,,99.2808415,79.2638462,,,25.9615476,13.0940171,,8.2083885,12.7177056,,17.3410405,,,,52.2324766,,40.2998532,24.7827009,27.4722666,32.5991597,12.8306072,,17.6888286,151.93,70.1479203,,0.2384169,,
1954,,,23.9,76.8467029,14.2680998,,,,,,69.8614126,,,,,14.6847481,,,,77.0121497,,5.5767176,,4.8143389,,16.0568906,,,,29.395416,,7.4593146,,1.6630079,,,18.9462038,24.7686302,,,69.8734177,13.7070513,2.2101695,2.7734375,,9.255047,24.8620655,,55.9834651,38.3952222,12.6317223,,7.8143964,,4.9133034,,,91.051761,75.2755994,,,26.1893065,13.4765625,,13.8281499,12.1674657,,20.3128713,,,,50.2911015,,37.9393484,22.9337603,27.9833026,30.8548771,16.5199871,,14.7335303,146.48,71.3090429,,0.1862482,,
1955,,,24.1,74.9805019,11.8947319,,,,,,68.6243342,,,,,17.0442546,,,,72.3329764,,5.0714257,,4.0061222,,15.7977528,,,,29.8409405,,8.1390334,,1.6269594,,,17.040498,23.7004696,,,84.7741935,12.2307906,4.9757591,2.5865209,,8.5625906,29.6253776,,63.8198414,38.078157,10.6158753,,12.1794872,,4.7955093,,,87.9470271,73.8437595,,,26.7011286,16.0482655,,17.3121934,13.1462905,,19.670412,,,,49.6420294,,38.8725552,19.5131954,27.8043882,27.986032,13.2970356,,20.5009149,138.09,66.1620986,,0.1492287,,
1956,,,22.0,71.8182658,10.9238191,,,,,,65.8899808,,,,,34.5509285,,,,68.0868109,,7.258162,,4.3993497,,15.2923211,,,,28.6074558,,9.1425488,,2.1050111,,,16.5914762,23.1956886,,,84.7278383,11.1732852,4.0718416,3.9304348,,6.7108068,25.4795417,,67.3144325,36.8851221,8.9358371,,12.1837945,,4.5235134,,,85.0920022,70.7604427,,,26.860753,15.716753,,16.3484034,14.4966507,,19.195122,,,,48.1213569,,35.2901898,21.5694651,27.1501026,25.5459829,12.7403159,,18.3602645,128.97,62.3572962,,0.1117647,,
1957,,,19.7,67.72376347,8.30426907,,,,,,62.83831307,,,,,22.07139563,,,,61.41274617,,9.29631562,,4.85705979,,16.23340266,,,,27.08548829,,8.7414626,,2.23903211,,,16.88921455,24.07002188,,,78.69436202,7.46368715,4.20503717,4.63087248,,6.64770821,27.38253968,,70.14914317,35.95234203,9.32083583,,14.94342567,,4.27474071,,,89.95637114,68.05564045,,,28.14653993,16.51424092,,17.52832987,13.73540514,,18.52412646,,,,48.40428894,,34.05123303,24.48368111,27.54181074,22.06009963,12.57231966,,17.4783237,122.15,58.66995704,,0.07841986,,
1958,,,17.2,66.049751,11.592758,,,,,,67.168596,,,,,30.615874,,,,61.731777,,9.023173,,5.832603,,14.235339,,,,26.14735,,9.63338,,2.872735,,,16.064368,27.294827,,,69.535865,8.410448,4.786725,,,5.113133,23.732237,,72.794208,35.69929,9.499185,,,,4.103915,,,88.806156,67.394313,,,28.460985,19.916143,,20.645642,16.02595,,17.622821,,,,50.703655,,30.015644,25.625948,28.621067,19.917787,14.985882,,15.110427,118.14,59.148805,,1.960625,,
1959,,,10.2,62.388451,13.519904,,,,,,70.280218,,,,,23.99797,,,,63.660443,,9.603542,,5.062035,,17.069255,,,,23.119945,,9.778598,,2.544367,,,15.050467,27.146456,,,73.736128,10.354872,6.577195,8.054711,,4.961705,33.584855,,70.336719,36.850143,8.371693,,,,4.05933,,,81.520462,65.797905,,,29.897926,21.64974,,,16.793346,,17.313522,,,,50.702825,,29.387407,29.423137,28.130514,18.38911,15.246862,,21.184893,112.44,56.19935,,2.669041,,
1960,,,8.4,48.33638,13.56851,,,,,,69.66919,,,,,22.264703,,,,61.706697,,7.01696,,4.843195,,16.11956,,,,19.925955,,11.3239,,2.223757,,,12.794047,22.090266,,,153.04248,10.181559,6.02026,8.971684,,13.63206,34.458642,,73.639106,32.811882,6.324547,,,,4.6267759999999996,,,78.677611,62.859397,,,29.460947,22.919673,,15.998971,15.461544,,15.942701,,,,49.214744,,30.027711,33.36924,27.776339,15.904736,14.260816,,18.253721,106.77,54.394141,,8.391118,,
1961,,,8.7,49.378114,12.392054,,,,,,67.975231,,,,,25.659392,,,,53.16346,,7.965057,,6.230745,,20.308606,,,,16.404332,2.132258,16.305314,,2.20503,,,10.128569,19.308447,,,212.660944,11.096965,6.515906,8.216292,,8.494927,36.78929,,73.660398,31.334929,5.836406,,,,4.501201,,,75.052158,62.391161,,,25.106638,27.194307,,,16.541787,,14.850444,,,,48.159083,,27.479915,39.644086,25.122997,13.645576,12.878168,,19.887221,103.09,53.041655,,8.785185,,
1962,,,25.1,50.330761,11.96627,,,,,,65.661573,,,,,23.658331,,,,50.935099,,6.986474,,11.79187,,19.68242,,,,15.081635,4.240082,15.960625,,1.939277,,,11.516488,20.395555,,,369.107322,13.127778,6.937221,8.541935,,7.466512,36.205628,,73.513107,30.30911,4.716902,,,,4.196947,,,71.575207,60.276359,,,24.276156,25.931062,,,15.881285,,13.985697,,,,48.223415,,25.455936,43.375678,22.162741,11.75547,13.411358,,25.452418,99.94,50.913577,,7.355232,,
1963,,,23.4,47.587531,12.088617,,,,,,63.850104,,,,,20.40394,,,,50.274852,,9.228991,,11.953526,,21.793667,,,,13.47408,,16.917478,,2.309411,,,13.441137,19.66098,,,58.265213,19.240057,7.406436,9.097561,,7.894439,35.427495,,74.475079,28.486955,4.567206,12.884645,,,4.133406,,,63.320862,59.098258,,,22.975625,24.986595,,14.056976,14.207293,,16.234907,,,,45.16547,,22.144576,46.567864,20.020835,10.519458,12.58435,,26.09359,98.29,49.507872,,6.259708,,
1964,,29.322379,16.8,45.011526,12.04366,,,,,,59.368721,,,,,22.179553,,,,49.107959,,9.603233,,11.294284,,22.714927,,,,10.754404,,18.535001,,,,,13.630383,17.477053,,,55.101051,18.455696,7.253722,9.781182,,7.974807,33.811465,,70.889501,28.494235,5.375047,12.094101,,,6.221034,,,59.600075,56.33168,,,22.075138,25.765646,,14.490724,14.184097,,15.547667,,,,42.617036,,18.782482,48.598778,18.04181,9.106555,13.329219,,22.716567,91.15,46.973011,,5.0,,
1965,,30.645284,15.9,43.739037,11.4714,,,,,,57.698707,,,,,21.898677,,,,46.240238,,12.594094,,12.375978,,24.077892,,,,7.866571,,20.286957,,,,,14.229086,15.215842,,,59.133697,19.054505,7.903276,8.967552,,7.779392,36.732696,,73.418375,29.768064,6.974781,13.368819,,,9.985416,25.486322,,57.272538,55.186536,,,20.505839,25.564479,,16.983316,15.017875,,14.717015,,,,43.302265,,17.599156,51.763891,16.292056,8.040749,14.81861,,24.663736,85.02,44.120971,,5.47324,,54.147207
1966,,30.560598,13.4,42.481233,10.978289,,,,,,55.332606,,,,,17.360703,,,,48.960032,,12.605341,,13.79985,,24.748158,,,,6.096216,14.502467,22.370833,,,,,15.183711,14.668951,,,57.931489,16.037,10.485204,9.472727,,5.563,36.377748,,78.05461,33.034439,8.536473,12.821012,,,9.506521,29.23676,,56.126753,55.854568,,,22.252561,33.198887,,12.084702,15.610077,,14.578073,,,,44.853419,,17.103868,55.568349,15.319026,7.399128,14.398606,,32.477064,82.26,40.612808,,6.614372,,51.877276
1967,,29.868739,10.9,40.534481,12.107069,,,,,,54.076769,,,,,16.348447,,,,47.569514,,14.884658,,12.53264,,26.672997,,,,5.819734,16.208987,20.822982,,,,,15.829523,15.180905,,,59.0625,17.909764,10.548645,9.72408,,8.795825,33.994221,,76.972967,32.549398,9.034154,13.552737,,,13.042997,30.022059,,54.682115,57.660865,,,23.102178,35.656301,,15.191549,13.967062,,15.991085,,,,43.377231,,16.963472,58.883737,15.448418,6.990192,15.031563,,33.365831,79.58,39.190406,,6.800384,,53.690279
1968,,36.099783,9.4,39.494267,12.984291,,,,,,54.79402,,,,,17.357139,,,,47.446275,,17.849968,,13.343531,,27.690327,,,,5.293,18.070298,24.261984,,,,,15.687814,15.272157,,,61.005882,19.337596,11.173031,9.745958,,14.221076,40.309245,,66.104769,34.400201,8.805173,12.679521,,,,29.314174,,51.752545,58.984874,,,23.093333,38.17042,,,15.654082,,16.89276,,,,47.05758,,17.506086,58.508276,16.975059,6.761049,15.533928,,33.256774,78.55,38.203826,,7.869255,,52.971397
1969,,21.911368,9.6,36.800776,13.016119,,,,,,52.217863,,,,,18.438165,,,,47.101616,,21.47173,,13.866796,,25.671494,,,,4.752414,17.448866,28.509763,,,,,12.084972,14.528653,,,53.766883,21.284053,11.338094,13.004451,,14.641349,38.779648,,63.585661,34.896302,8.489134,13.673195,,,,27.04836,,49.58754,54.080249,,,22.7938,30.198858,,,16.401009,,17.617445,,,34.928287,44.735937,,17.936815,58.899729,16.889579,6.518214,17.696903,,22.968196,72.49,35.932574,,9.816889,,52.717239
1970,,40.805718,13.5,34.963591,10.583438,,,,,,48.327892,,,38.562272,,18.250696,,,,42.67937,,26.3244,,14.351029,,29.453598,22.661561,,,4.806661,17.980478,35.342734,26.366061,7.807214,,,10.224451,12.37102,,,37.0,18.822101,10.965373,17.206086,,11.442099,38.183503,,62.237476,30.867945,9.424417,13.926428,34.260503,31.278626,17.0,26.984045,,49.587542,49.333213,27.169348,,23.635089,32.313293,19.204685,,16.779118,,16.964484,,,37.0,43.065341,23.730368,17.982586,57.560744,17.385336,5.898417,18.534656,,22.482495,64.2,35.723655,13.389504,10.498949,,51.031534
1971,,49.483667,15.2,32.289872,9.276938,,,,,,45.483163,,,44.407598,,20.114309,,,,42.694574,,20.019882,,14.589977,,31.590304,29.723304,,,5.017227,17.79778,33.464842,27.816069,7.877633,,,8.890126,10.770552,,,49.088365,19.00479,11.481092,19.806576,,11.748565,37.583009,,59.672955,34.504245,12.667749,13.244064,37.518991,32.842377,16.8,26.945744,,47.295115,43.743992,31.0752,,24.300544,35.336182,18.850888,,14.806169,,16.053987,,,38.998974,43.680758,,16.910681,62.509609,17.346343,5.688917,21.546572,,28.099222,58.19,35.332778,12.973293,11.287008,,44.434615
1972,,40.117367,17.1,30.721744,8.938241,,,,,,44.809805,,,43.779589,,26.490805,,,,42.917099,,10.063124,,15.035364,,30.895348,29.067847,,,5.284472,16.358056,27.602102,24.843533,8.720744,,,7.341167,8.814198,,,49.371226,20.120414,11.739218,,,14.543656,37.157028,,55.882557,38.11048,11.69309,14.104239,38.876406,32.891061,15.671289,29.484127,,44.745523,39.982281,36.949149,,26.08784,37.849206,18.167035,30.03054,14.839055,,14.107234,,,40.452428,45.102028,,16.591479,67.67692,17.792579,5.299889,26.770765,,25.23089,55.7,34.514942,18.290901,11.019512,,39.604026
1973,,40.609078,12.0,27.361467,9.186193,,,,,,42.170877,,,48.200233,,21.067563,,,,41.152594,,11.073228,,13.987755,,29.996851,33.093076,,,4.961971,14.628737,19.399361,23.640395,7.481209,,,4.943651,12.0,,,42.241576,16.555722,14.465169,,,11.46252,34.129334,,52.061761,40.926889,11.702142,14.973401,34.26025,31.657667,18.0,52.672552,,41.566655,37.775845,43.170593,,26.392912,40.965862,15.428529,,14.659025,,11.801559,,,36.414503,39.060048,,15.477864,61.83384,18.568144,4.992465,21.168797,,22.868153,49.83,33.143428,11.317911,9.74198,,43.731535
1974,,42.171021,13.0,22.366394,8.875891,,,,,,38.682666,,,25.264337,,21.192735,,,,37.50713,,18.821819,,13.58293,,,35.596505,,,4.560845,14.594705,13.872385,20.599888,10.77174,,,3.27911,18.0,,,36.356223,17.477994,13.840346,,,12.541627,28.944293,,65.459181,41.266167,15.368211,14.138794,34.057414,21.458333,19.4,51.625,,39.675063,36.047548,42.826052,,26.164341,43.834618,12.539957,,14.862151,,10.309755,,,35.882963,33.711819,,13.100426,52.080687,19.532732,5.753296,16.322899,,,48.28,31.681215,16.948072,7.708278,,37.530509
1975,,47.878723,33.8,23.636847,12.799352,,,,,,39.633803,,,36.578594,,23.99391,,,,36.515985,,28.361695,,12.323376,,36.118087,35.768864,,,4.33788,13.09494,15.084661,38.724767,10.619373,,,3.682553,22.0,,,36.29188,18.176322,14.208445,,,16.387483,29.518664,,72.359519,48.179822,19.617798,14.740303,40.105985,29.882904,21.3,57.936246,,39.56832,35.815907,53.467674,,27.627066,38.00954,12.639821,,15.23318,,10.248674,,,59.978315,37.882872,,11.579896,54.800391,20.287761,7.539795,15.761899,,,43.83,32.557184,21.424601,8.298899,,35.522201
1976,,55.742112,28.7,22.982349,15.181059,,,,,,39.384231,,,40.926561,,26.093512,,,,35.715164,,19.540505,,10.865031,,28.969897,39.655552,,,7.549333,15.604201,16.16189,39.636896,11.353024,,,4.260871,25.0,,,42.165185,20.80436,13.735601,,,17.174001,32.629756,,77.639288,48.415353,24.834265,31.355137,45.924871,26.128827,27.185171,60.185321,,38.669695,39.373094,51.586358,,29.423756,52.0,14.114319,,14.327429,,9.111324,,,56.269197,40.325916,13.340144,8.006963,59.919213,19.545888,12.954353,21.982281,,,45.19,34.003782,23.270907,9.484826,,37.112378
1977,,78.749422,25.1,23.63891,16.425514,,,,,,42.209039,,,58.14146,,28.746931,,,,36.16628,,16.548407,,8.371524,,25.745992,43.026353,,,10.792214,16.39816,30.383422,55.92349,16.541064,,,5.68525,19.7,,,35.312192,23.232853,12.035828,,,18.375301,30.295097,,74.143979,50.552988,30.498364,27.058931,47.430427,30.231533,27.108097,62.086013,,38.101843,41.970608,61.228909,,34.849529,,18.802519,,15.44357,,7.429937,,,62.179687,42.001172,13.082388,8.557556,70.472711,21.697778,13.287605,22.390652,,15.775963,46.11,34.42392,22.461012,13.731295,,39.322111
1978,,101.886633,17.5,24.732892,18.856048,,,,,,45.534304,,,67.867759,,32.448987,,,,33.801637,,25.962888,,6.704377,,30.748264,50.858183,,,19.466923,20.855863,45.952452,51.42857,21.432659,,,8.352701,21.086902,,,27.45354,23.651987,12.115683,,,19.803421,31.196756,,76.471917,55.952601,35.005643,29.560967,44.813388,37.635027,24.625674,76.49864,,41.432631,44.097181,74.522303,,35.642657,63.101908,20.910768,,15.667899,,6.811632,,,65.872126,42.48328,12.292691,9.758835,73.577874,24.894325,13.548047,22.767753,,18.896489,47.16,33.636062,19.37628,19.200875,,48.592624
1979,,91.525959,12.4,20.872195,23.588178,,,,,,49.233083,,,79.267652,,30.774481,,,,37.284626,,23.230712,,7.196997,,37.98375,54.681683,,,26.313833,23.954317,41.869963,83.639758,20.033886,,,8.975946,21.039258,,,31.51761,23.133295,,,,21.067239,32.38973,,82.606182,55.048846,39.554587,,43.262106,41.318063,23.73574,92.235654,,42.91603,44.526396,103.616183,,38.60853,,19.687961,,17.017325,,6.309577,,,66.388929,39.730228,11.368806,9.710425,68.799511,29.270409,14.131635,23.693011,,19.878706,44.01,32.258177,16.025649,15.394243,,52.402551
1980,,79.146555,11.4,18.674075,25.201147,,,,,,53.636746,,,41.869387,,48.16339,,,,34.056427,,17.385712,,7.288077,,62.222828,74.327012,,,34.973,15.202015,42.485186,65.285068,20.592553,,,9.211497,20.891052,,,25.02952,24.592685,10.822831,49.103663,,25.535,30.998507,,84.351209,53.510057,41.373796,55.15402,45.671351,50.180522,38.081222,102.599541,,45.429318,45.007834,106.167011,,33.970028,74.890953,17.399461,29.264514,20.811461,,7.988599,,,64.704476,33.124022,14.100586,9.755354,78.393735,35.770764,13.197978,22.147545,,17.813794,46.101,32.556257,15.856998,13.342617,,53.47864
1981,,66.666949,26.5,15.795026,26.762285,,,,,,63.497648,,,34.37098,,53.73376,3.9,,,34.27904,,14.018947,,7.699559,,158.346421,97.834888,,,45.433,29.836657,46.423642,72.673469,27.445793,,,10.008595,21.995893,,,21.281747,28.773888,18.585171,56.109239,,23.033,30.033175,,89.75276,56.503487,44.77044,55.552184,56.061686,56.932119,41.687897,,,49.168132,43.358602,106.602155,,29.836459,76.542305,17.355968,24.285772,23.793192,,10.085468,,,63.979686,30.566066,20.117089,10.399658,77.498971,43.041685,12.487349,24.369814,,20.024514,49.252,31.912978,16.6841,17.727772,,47.279495
1982,,68.87418,55.2,14.692271,28.842311,,,,,,74.221631,,,35.42554,,52.265154,6.7,,,37.273567,,20.313854,4.944338,8.135105,,143.803856,120.029413,,,58.548,33.083471,48.96528,67.142666,35.965855,,,12.206965,25.352761,,,24.950666,29.634242,26.675806,99.828655,,29.792,34.031505,,87.201732,61.187352,48.684354,58.388565,69.589147,68.165458,79.312559,,,54.579321,46.860738,127.059726,,26.001979,80.860285,21.292167,27.839123,27.333572,,11.378505,,,57.07989,31.790751,22.103826,11.583412,81.572583,49.48615,11.925926,27.105147,,18.493332,47.558,35.104943,32.394696,19.829026,,47.6929
1983,,68.827122,64.2,17.173762,32.977529,,,,,,84.322879,,,42.088391,,47.922441,10.3,,,41.541034,,45.495969,5.347986,9.538963,,135.980714,131.489239,,,70.274,32.886146,63.939183,64.089843,43.973221,,,13.786278,26.721787,,,18.674948,33.959588,34.582559,109.002064,,31.517,31.49637,,96.491902,67.556816,50.048886,64.454805,76.144896,72.838674,74.531656,,,60.482394,56.124314,158.538158,,20.836349,86.574746,22.622722,45.151594,37.789475,,12.709302,,,,32.478662,20.763262,12.99764,81.482883,56.260879,11.706478,28.920416,,24.941288,46.512,38.963673,75.882748,23.452569,,45.19981
1984,,76.018963,54.6,19.591721,35.458275,,,,,,89.86154,,,47.027182,,91.066652,14.9,,,54.489059,,56.622836,3.980048,13.173204,,114.526228,127.227884,,,72.979,28.914093,74.487596,56.68381,45.131703,,,14.303823,29.05794,,,32.368211,40.503248,25.916861,110.483549,,33.23,32.36535,,101.604128,72.512008,50.717415,61.575991,75.026847,74.39415,63.803954,,,64.561132,56.968355,163.467706,,23.222823,82.536475,31.016929,46.520515,36.913476,,9.012689,,,66.0,32.181849,18.332795,17.734361,84.330372,59.443877,,30.648906,,36.666042,47.027,39.997609,87.129562,34.598694,,
1985,,70.01279,67.9,20.92355,37.64091,,,,,,97.21666,,,68.59797,,58.88522,22.0,,,58.56965,,79.77424,3.4013,16.40509,,114.00686,140.98721,,,70.83,66.34089,75.94746,54.21724,44.41418,,,13.9456,30.58178,,,33.95167,47.13263,27.07728,134.28919,,32.771,34.01159,,102.96318,79.45736,54.70658,69.41788,83.61238,,78.01157,,,69.35322,67.076,229.52368,,25.77512,82.54165,54.6723,63.35057,42.98056,,13.24989,,,75.0,31.33931,17.55675,30.38814,92.14552,63.56328,,36.7612,,33.63151,46.02,43.2271,95.92264,33.97373,,
1986,,96.288414,55.9,20.985559,42.027844,,,,,,102.371879,,,178.114084,,56.304226,27.0,,,62.310918,,88.388953,3.414994,19.347913,,103.124085,124.86157,,,67.731,63.796275,94.12755,50.251977,46.972333,,,14.45405,31.06604,,,34.3377,47.66004,26.335444,125.578968,,30.497,36.392217,,109.67857,84.131603,56.518392,65.931108,104.380711,,119.033163,,,71.036273,71.628,240.093531,,34.031596,83.990594,57.106495,49.734692,65.076406,,14.026008,,,86.066117,32.403749,15.841483,35.235126,98.066395,61.564416,15.118568,40.143737,,28.403761,46.071,47.651457,83.118822,79.094108,,
1987,,107.668398,74.1,19.525381,45.771894,,,,,,106.56867,,,229.327392,,107.697045,29.4,,,63.514918,,81.594918,4.195898,18.462485,,111.279222,134.586558,,,64.852,86.874609,122.562702,49.484726,49.371475,,,14.980281,33.258152,,,48.373184,52.987778,50.328796,123.284377,,27.942,36.654562,,112.430133,88.534261,54.545088,72.403388,104.39548,,128.372714,,,73.0,66.537,206.945356,,26.529901,92.204033,68.674056,36.077493,72.483753,,15.836479,,,89.065227,33.187148,16.986726,36.250368,106.495106,58.242214,14.493695,38.772444,,30.024337,44.277,49.621588,70.877039,57.603557,,
1988,,126.07025,61.4,15.95765,45.7599,,,,,,108.05722,,,147.37429,,75.68603,39.6,,,63.28736,,71.15584,4.9994,17.85179,,115.16797,130.87073,,,62.68,77.04382,127.89742,43.12727,47.47505,,,13.09885,33.26339,,,44.67448,62.66314,50.71043,148.27797,,31.241,33.25006,,108.33425,90.8798,51.08386,70.82171,97.95137,,70.33256,,,75.5,57.846,383.65056,,25.5292,105.03539,58.93256,48.2317,68.57601,,18.4203,,,82.48413,33.48995,14.32693,36.6837,109.01368,52.33268,13.89757,30.33257,,32.4417,41.872,51.02223,63.96124,44.93439,,
1989,,118.245551,118.2,12.206037,45.847393,,,,,,106.165853,,,97.633016,,33.814473,48.0,,,64.076336,,51.896889,6.054838,16.991085,,106.160732,151.897602,,,61.198,62.531247,129.880257,52.347396,47.880411,,,10.708918,33.967433,,,49.19072,65.840295,48.812025,173.952003,,35.992,33.384755,,97.678634,93.736928,49.386853,71.92744,86.190693,,61.696467,,,75.6,58.395,1209.30311,,25.356906,104.403683,52.916253,41.979727,66.97108,,21.220255,,,79.41227,33.71178,14.232879,33.067137,108.521494,46.726154,12.547026,23.720617,,31.018336,37.023,52.122927,63.24172,70.356021,,
1990,,106.26385,48.5,10.027303,45.969181,24.418825,8.727364,,,,106.632134,28.063432,54.554652,82.770774,11.371103,50.020416,57.1,,35.668695,66.080618,,50.255436,6.212192,16.523886,289.844727,87.543728,159.791904,,,62.523196,84.677626,115.335954,57.105099,59.8417,,,10.319026,35.171996,,41.035359,39.138582,89.06684,24.480685,209.049302,,36.222,32.814638,,87.709371,96.336163,48.118206,79.541898,78.547197,67.243697,53.387889,104.564341,,75.8,58.978,1087.762471,,22.391433,112.652104,37.472464,89.039924,72.434089,94.861695,23.819476,,,76.887769,31.474974,13.728027,34.481664,96.580315,42.198171,12.259273,17.97716,,28.595319,32.58,55.741978,59.491516,64.777677,196.930091,48.486265
