year,country,coarse_regime,regime_label
2000,Philippines,2,crawling_peg
2000,Poland,3,managed_float
2000,Portugal,1,peg
2000,Qatar,1,peg
2000,Romania,5,freely_falling
2000,Russia,2,crawling_peg
2000,Rwanda,2,crawling_peg
2000,Samoa,2,crawling_peg
2000,San Marino,1,peg
2000,Sao Tome & Principe,2,crawling_peg
2000,Saudi Arabia,1,peg
2000,Senegal,1,peg
2000,"Serbia, Rep. of",5,freely_falling
2000,Seychelles,2,crawling_peg
2000,Sierra Leone,3,managed_float
2000,Singapore,3,managed_float
2000,Slovak Republic,2,crawling_peg
2000,Slovenia,2,crawling_peg
2000,Solomon Islands,2,crawling_peg
2000,South Africa,4,free_float
2000,Spain,1,peg
2000,Sri Lanka,3,managed_float
2000,St Vincent & Grenadines,1,peg
2000,St. Kitts and Nevis,1,peg
2000,St. Lucia,1,peg
2000,Sudan,2,crawling_peg
2000,Suriname,5,freely_falling
2000,Swaziland,1,peg
2000,Sweden,2,crawling_peg
2000,Switzerland,3,managed_float
2000,Syrian Arab Rep.,3,managed_float
2000,Tajikistan,5,freely_falling
2000,Tanzania,2,crawling_peg
2000,Thailand,3,managed_float
2000,The Bahamas,1,peg
2000,The Gambia,2,crawling_peg
2000,Togo,1,peg
2000,Tonga,2,crawling_peg
2000,Trinidad Tobago,1,peg
2000,Tunisia,2,crawling_peg
2000,Turkey,3,managed_float
2000,Turkmenistan,1,peg
2000,UAE,1,peg
2000,Uganda,3,managed_float
2000,Ukraine,1,peg
2000,United Kingdom,3,managed_float
2000,United States,4,free_float
2000,Uruguay,2,crawling_peg
2000,Uzbekistan,5,freely_falling
2000,Vanuatu,3,managed_float
2000,Venezuela,2,crawling_peg
2000,Vietnam,2,crawling_peg
2000,West Bank and Gaza,1,peg
2000,Yemen Rep. of,3,managed_float
2000,Zambia,5,freely_falling
2000,Zimbabwe,5,freely_falling
2001,Afghanistan,6,dual_market
2001,Albania,2,crawling_peg
2001,Algeria,2,crawling_peg
2001,Angola,5,freely_falling
2001,Anguilla,1,peg
2001,Antigua and Barbuda,1,peg
2001,Argentina,1,peg
2001,Armenia,2,crawling_peg
2001,Aruba,1,peg
2001,Australia,4,free_float
2001,Austria,1,peg
2001,Azerbaijan Rep. of,1,peg
2001,Bahrain Kingdom of,1,peg
2001,Bangladesh,2,crawling_peg
2001,Barbados,1,peg
2001,Belarus,5,freely_falling
2001,Belgium,1,peg
2001,Belize,1,peg
2001,Benin,1,peg
2001,Bermuda,1,peg
2001,Bhutan,1,peg
2001,Bolivia,2,crawling_peg
2001,Bosnia & Herzegovina,1,peg
2001,Botswana,2,crawling_peg
2001,Brazil,3,managed_float
2001,Brunei Darussalam,1,peg
2001,Bulgaria,1,peg
2001,Burkina Faso,1,peg
2001,Burundi,6,dual_market
2001,Cabo Verde,1,peg
2001,Cambodia,1,peg
2001,Cameroon,1,peg
2001,Canada,2,crawling_peg
2001,Central African Rep.,1,peg
2001,Chad,1,peg
2001,Chile,3,managed_float
2001,"China, PR",1,peg
2001,Colombia,3,managed_float
2001,Comoros,1,peg
2001,Congo Dem. Rep. of,5,freely_falling
2001,Congo Rep. of,1,peg
2001,Costa Rica,2,crawling_peg
2001,"Cote D""Ivoire",1,peg
2001,Croatia,1,peg
2001,Curacao,1,peg
2001,Cyprus,1,peg
2001,Czech Rep.,3,managed_float
2001,Denmark,1,peg
2001,Djibouti,1,peg
2001,Dominica,1,peg
2001,Dominican Republic,2,crawling_peg
2001,Ecuador,1,peg
2001,Egypt,2,crawling_peg
2001,El Salvador,1,peg
2001,Equatorial Guinea,1,peg
2001,Eritrea,2,crawling_peg
2001,Estonia,1,peg
2001,Ethiopia,2,crawling_peg
2001,Fiji,2,crawling_peg
2001,Finland,1,peg
2001,France,1,peg
2001,Gabon,1,peg
2001,Georgia,3,managed_float
2001,Germany,1,peg
2001,Ghana,2,crawling_peg
2001,Greece,1,peg
2001,Grenada,1,peg
2001,Guatemala,2,crawling_peg
2001,Guinea,2,crawling_peg
2001,Guinea Bissau,1,peg
2001,Guyana,2,crawling_peg
2001,Haiti,3,managed_float
2001,Honduras,2,crawling_peg
2001,Hong Kong,1,peg
2001,Hungary,3,managed_float
2001,Iceland,3,managed_float
2001,India,2,crawling_peg
2001,Indonesia,3,managed_float
2001,Iran,3,managed_float
2001,Iraq,3,managed_float
2001,Ireland,1,peg
2001,Israel,3,managed_float
2001,Italy,1,peg
2001,Jamaica,2,crawling_peg
2001,Japan,4,free_float
2001,Jordan,1,peg
2001,Kazakhstan,2,crawling_peg
2001,Kenya,2,crawling_peg
2001,Kiribati,1,peg
2001,Korea,3,managed_float
2001,Kuwait,2,crawling_peg
2001,Kyrgyz Rep.,2,crawling_peg
2001,Lao Dem. Rep.,2,crawling_peg
2001,Latvia,3,managed_float
2001,Lebanon,1,peg
2001,Lesotho,1,peg
2001,Liberia,4,free_float
2001,Libya,3,managed_float
2001,Liechtesntein,1,peg
2001,Lithuania,1,peg
2001,Luxembourg,1,peg
2001,Macao,1,peg
2001,Macedonia FYR,2,crawling_peg
2001,Madagascar,3,managed_float
2001,Malawi,3,managed_float
2001,Malaysia,1,peg
2001,Maldives,1,peg
2001,Mali,1,peg
2001,Malta,2,crawling_peg
2001,Marshall Islands,1,peg
2001,Mauritania,2,crawling_peg
2001,Mauritius,2,crawling_peg
2001,Mexico,3,managed_float
2001,Micronesia,1,peg
2001,Moldova,2,crawling_peg
2001,Monaco,1,peg
2001,Mongolia,2,crawling_peg
2001,Montenegro,1,peg
2001,Morocco,2,crawling_peg
2001,Mozambique,1,peg
2001,Myanmar,5,freely_falling
2001,Namibia,1,peg
2001,Nepal,1,peg
2001,Netherlands,1,peg
2001,Netherlands Antilles,1,peg
2001,New Zealand,3,managed_float
2001,Nicaragua,2,crawling_peg
2001,Niger,1,peg
2001,Nigeria,3,managed_float
2001,Norway,3,managed_float
2001,Oman,1,peg
2001,PNG,3,managed_float
2001,Pakistan,2,crawling_peg
2001,Palau,1,peg
2001,Panama,1,peg
2001,Paraguay,3,managed_float
2001,Peru,2,crawling_peg
2001,Philippines,2,crawling_peg
2001,Poland,3,managed_float
2001,Portugal,1,peg
2001,Qatar,1,peg
2001,Romania,2,crawling_peg
2001,Russia,2,crawling_peg
2001,Rwanda,2,crawling_peg
2001,Samoa,2,crawling_peg
2001,San Marino,1,peg
2001,Sao Tome & Principe,2,crawling_peg
2001,Saudi Arabia,1,peg
2001,Senegal,1,peg
2001,"Serbia, Rep. of",1,peg
2001,Seychelles,2,crawling_peg
2001,Sierra Leone,3,managed_float
2001,Singapore,3,managed_float
2001,Slovak Republic,2,crawling_peg
2001,Slovenia,2,crawling_peg
2001,Solomon Islands,2,crawling_peg
2001,Somalia,5,freely_falling
2001,South Africa,4,free_float
2001,Spain,1,peg
2001,Sri Lanka,2,crawling_peg
2001,St Vincent & Grenadines,1,peg
2001,St. Kitts and Nevis,1,peg
2001,St. Lucia,1,peg
2001,Sudan,2,crawling_peg
2001,Suriname,2,crawling_peg
2001,Swaziland,1,peg
2001,Sweden,2,crawling_peg
2001,Switzerland,3,managed_float
2001,Syrian Arab Rep.,3,managed_float
2001,Tajikistan,5,freely_falling
2001,Tanzania,2,crawling_peg
2001,Thailand,3,managed_float
2001,The Bahamas,1,peg
2001,The Gambia,2,crawling_peg
2001,Togo,1,peg
2001,Tonga,2,crawling_peg
2001,Trinidad Tobago,1,peg
2001,Tunisia,2,crawling_peg
2001,Turkey,5,freely_falling
2001,Turkmenistan,1,peg
2001,UAE,1,peg
2001,Uganda,3,managed_float
2001,Ukraine,1,peg
2001,United Kingdom,3,managed_float
2001,United States,4,free_float
2001,Uruguay,2,crawling_peg
2001,Uzbekistan,5,freely_falling
2001,Vanuatu,3,managed_float
2001,Venezuela,2,crawling_peg
2001,Vietnam,2,crawling_peg
2001,West Bank and Gaza,1,peg
2001,Yemen Rep. of,3,managed_float
2001,Zambia,5,freely_falling
2001,Zimbabwe,5,freely_falling
2002,Afghanistan,6,dual_market
2002,Albania,2,crawling_peg
2002,Algeria,2,crawling_peg
2002,Angola,5,freely_falling
2002,Anguilla,1,peg
2002,Antigua and Barbuda,1,peg
2002,Argentina,5,freely_falling
2002,Armenia,2,crawling_peg
2002,Aruba,1,peg
2002,Australia,4,free_float
2002,Austria,1,peg
2002,Azerbaijan Rep. of,1,peg
2002,Bahrain Kingdom of,1,peg
2002,Bangladesh,2,crawling_peg
2002,Barbados,1,peg
2002,Belarus,5,freely_falling
2002,Belgium,1,peg
2002,Belize,1,peg
2002,Benin,1,peg
2002,Bermuda,1,peg
2002,Bhutan,1,peg
2002,Bolivia,2,crawling_peg
2002,Bosnia & Herzegovina,1,peg
2002,Botswana,2,crawling_peg
2002,Brazil,3,managed_float
2002,Brunei Darussalam,1,peg
2002,Bulgaria,1,peg
2002,Burkina Faso,1,peg
2002,Burundi,6,dual_market
2002,Cabo Verde,1,peg
2002,Cambodia,1,peg
2002,Cameroon,1,peg
2002,Canada,4,free_float
2002,Central African Rep.,1,peg
2002,Chad,1,peg
2002,Chile,3,managed_float
2002,"China, PR",1,peg
2002,Colombia,3,managed_float
2002,Comoros,1,peg
2002,Congo Dem. Rep. of,3,managed_float
2002,Congo Rep. of,1,peg
2002,Costa Rica,2,crawling_peg
2002,"Cote D""Ivoire",1,peg
2002,Croatia,1,peg
2002,Curacao,1,peg
2002,Cyprus,1,peg
2002,Czech Rep.,3,managed_float
2002,Denmark,1,peg
2002,Djibouti,1,peg
2002,Dominica,1,peg
2002,Dominican Republic,2,crawling_peg
2002,Ecuador,1,peg
2002,Egypt,2,crawling_peg
2002,El Salvador,1,peg
2002,Equatorial Guinea,1,peg
2002,Eritrea,2,crawling_peg
2002,Estonia,1,peg
2002,Ethiopia,2,crawling_peg
2002,Fiji,2,crawling_peg
2002,Finland,1,peg
2002,France,1,peg
2002,Gabon,1,peg
2002,Georgia,2,crawling_peg
2002,Germany,1,peg
2002,Ghana,2,crawling_peg
2002,Greece,1,peg
2002,Grenada,1,peg
2002,Guatemala,2,crawling_peg
2002,Guinea,2,crawling_peg
2002,Guinea Bissau,1,peg
2002,Guyana,2,crawling_peg
2002,Haiti,5,freely_falling
2002,Honduras,2,crawling_peg
2002,Hong Kong,1,peg
2002,Hungary,3,managed_float
2002,Iceland,3,managed_float
2002,India,2,crawling_peg
2002,Indonesia,3,managed_float
2002,Iran,2,crawling_peg
2002,Iraq,3,managed_float
2002,Ireland,1,peg
2002,Israel,3,managed_float
2002,Italy,1,peg
2002,Jamaica,2,crawling_peg
2002,Japan,4,free_float
2002,Jordan,1,peg
2002,Kazakhstan,2,crawling_peg
2002,Kenya,2,crawling_peg
2002,Kiribati,1,peg
2002,Korea,3,managed_float
2002,Kuwait,2,crawling_peg
2002,Kyrgyz Rep.,2,crawling_peg
2002,Lao Dem. Rep.,2,crawling_peg
2002,Latvia,2,crawling_peg
2002,Lebanon,1,peg
2002,Lesotho,1,peg
2002,Liberia,4,free_float
2002,Libya,2,crawling_peg
2002,Liechtesntein,1,peg
2002,Lithuania,1,peg
2002,Luxembourg,1,peg
2002,Macao,1,peg
2002,Macedonia FYR,1,peg
2002,Madagascar,3,managed_float
2002,Malawi,3,managed_float
2002,Malaysia,1,peg
2002,Maldives,1,peg
2002,Mali,1,peg
2002,Malta,2,crawling_peg
2002,Marshall Islands,1,peg
2002,Mauritania,2,crawling_peg
2002,Mauritius,2,crawling_peg
2002,Mexico,3,managed_float
2002,Micronesia,1,peg
2002,Moldova,2,crawling_peg
2002,Monaco,1,peg
2002,Mongolia,2,crawling_peg
2002,Montenegro,1,peg
2002,Morocco,2,crawling_peg
2002,Mozambique,1,peg
2002,Myanmar,2,crawling_peg
2002,Namibia,1,peg
2002,Nepal,1,peg
2002,Netherlands,1,peg
2002,Netherlands Antilles,1,peg
2002,New Zealand,3,managed_float
2002,Nicaragua,2,crawling_peg
2002,Niger,1,peg
2002,Nigeria,3,managed_float
2002,Norway,3,managed_float
2002,Oman,1,peg
2002,PNG,2,crawling_peg
2002,Pakistan,2,crawling_peg
2002,Palau,1,peg
2002,Panama,1,peg
2002,Paraguay,3,managed_float
2002,Peru,2,crawling_peg
2002,Philippines,2,crawling_peg
2002,Poland,3,managed_float
2002,Portugal,1,peg
2002,Qatar,1,peg
2002,Romania,2,crawling_peg
2002,Russia,2,crawling_peg
2002,Rwanda,2,crawling_peg
2002,Samoa,2,crawling_peg
2002,San Marino,1,peg
2002,Sao Tome & Principe,2,crawling_peg
2002,Saudi Arabia,1,peg
2002,Senegal,1,peg
2002,"Serbia, Rep. of",1,peg
2002,Seychelles,2,crawling_peg
2002,Sierra Leone,3,managed_float
2002,Singapore,3,managed_float
2002,Slovak Republic,2,crawling_peg
2002,Slovenia,1,peg
2002,Solomon Islands,2,crawling_peg
2002,South Africa,4,free_float
2002,Spain,1,peg
2002,Sri Lanka,2,crawling_peg
2002,St Vincent & Grenadines,1,peg
2002,St. Kitts and Nevis,1,peg
2002,St. Lucia,1,peg
2002,Sudan,2,crawling_peg
2002,Suriname,2,crawling_peg
2002,Swaziland,1,peg
2002,Sweden,2,crawling_peg
2002,Switzerland,3,managed_float
2002,Syrian Arab Rep.,3,managed_float
2002,Tajikistan,5,freely_falling
2002,Tanzania,2,crawling_peg
2002,Thailand,3,managed_float
2002,The Bahamas,1,peg
2002,The Gambia,2,crawling_peg
2002,Togo,1,peg
2002,Tonga,2,crawling_peg
2002,Trinidad Tobago,1,peg
2002,Tunisia,2,crawling_peg
2002,Turkey,5,freely_falling
2002,Turkmenistan,1,peg
2002,UAE,1,peg
2002,Uganda,3,managed_float
2002,Ukraine,1,peg
2002,United Kingdom,3,managed_float
2002,United States,4,free_float
2002,Uruguay,3,managed_float
2002,Uzbekistan,5,freely_falling
2002,Vanuatu,3,managed_float
2002,Venezuela,5,freely_falling
2002,Vietnam,2,crawling_peg
2002,West Bank and Gaza,1,peg
2002,Yemen Rep. of,2,crawling_peg
2002,Zambia,3,managed_float
2002,Zimbabwe,5,freely_falling
2003,Afghanistan,2,crawling_peg
2003,Albania,2,crawling_peg
2003,Algeria,2,crawling_peg
2003,Angola,5,freely_falling
2003,Anguilla,1,peg
2003,Antigua and Barbuda,1,peg
2003,Argentina,2,crawling_peg
2003,Armenia,2,crawling_peg
2003,Aruba,1,peg
2003,Australia,4,free_float
2003,Austria,1,peg
2003,Azerbaijan Rep. of,1,peg
2003,Bahrain Kingdom of,1,peg
2003,Bangladesh,2,crawling_peg
2003,Barbados,1,peg
2003,Belarus,1,peg
2003,Belgium,1,peg
2003,Belize,1,peg
2003,Benin,1,peg
2003,Bermuda,1,peg
2003,Bhutan,1,peg
2003,Bolivia,2,crawling_peg
2003,Bosnia & Herzegovina,1,peg
2003,Botswana,2,crawling_peg
2003,Brazil,4,free_float
2003,Brunei Darussalam,1,peg
2003,Bulgaria,1,peg
2003,Burkina Faso,1,peg
2003,Burundi,6,dual_market
2003,Cabo Verde,1,peg
2003,Cambodia,1,peg
2003,Cameroon,1,peg
2003,Canada,4,free_float
2003,Central African Rep.,1,peg
2003,Chad,1,peg
2003,Chile,3,managed_float
2003,"China, PR",1,peg
2003,Colombia,3,managed_float
2003,Comoros,1,peg
2003,Congo Dem. Rep. of,3,managed_float
2003,Congo Rep. of,1,peg
2003,Costa Rica,2,crawling_peg
2003,"Cote D""Ivoire",1,peg
2003,Croatia,1,peg
2003,Curacao,1,peg
2003,Cyprus,1,peg
2003,Czech Rep.,3,managed_float
2003,Denmark,1,peg
2003,Djibouti,1,peg
2003,Dominica,1,peg
2003,Dominican Republic,2,crawling_peg
2003,Ecuador,1,peg
2003,Egypt,2,crawling_peg
2003,El Salvador,1,peg
2003,Equatorial Guinea,1,peg
2003,Eritrea,1,peg
2003,Estonia,1,peg
2003,Ethiopia,2,crawling_peg
2003,Fiji,2,crawling_peg
2003,Finland,1,peg
2003,France,1,peg
2003,Gabon,1,peg
2003,Georgia,2,crawling_peg
2003,Germany,1,peg
2003,Ghana,2,crawling_peg
2003,Greece,1,peg
2003,Grenada,1,peg
2003,Guatemala,2,crawling_peg
2003,Guinea,2,crawling_peg
2003,Guinea Bissau,1,peg
2003,Guyana,2,crawling_peg
2003,Haiti,5,freely_falling
2003,Honduras,2,crawling_peg
2003,Hong Kong,1,peg
2003,Hungary,3,managed_float
2003,Iceland,3,managed_float
2003,India,2,crawling_peg
2003,Indonesia,3,managed_float
2003,Iran,2,crawling_peg
2003,Iraq,3,managed_float
2003,Ireland,1,peg
2003,Israel,3,managed_float
2003,Italy,1,peg
2003,Jamaica,2,crawling_peg
2003,Japan,4,free_float
2003,Jordan,1,peg
2003,Kazakhstan,2,crawling_peg
2003,Kenya,2,crawling_peg
2003,Kiribati,1,peg
2003,Korea,3,managed_float
2003,Kuwait,1,peg
2003,Kyrgyz Rep.,2,crawling_peg
2003,Lao Dem. Rep.,2,crawling_peg
2003,Latvia,2,crawling_peg
2003,Lebanon,1,peg
2003,Lesotho,1,peg
2003,Liberia,4,free_float
2003,Libya,2,crawling_peg
2003,Liechtesntein,1,peg
2003,Lithuania,1,peg
2003,Luxembourg,1,peg
2003,Macao,1,peg
2003,Macedonia FYR,1,peg
2003,Madagascar,3,managed_float
2003,Malawi,3,managed_float
2003,Malaysia,1,peg
2003,Maldives,1,peg
2003,Mali,1,peg
2003,Malta,2,crawling_peg
2003,Marshall Islands,1,peg
2003,Mauritania,2,crawling_peg
2003,Mauritius,2,crawling_peg
2003,Mexico,3,managed_float
2003,Micronesia,1,peg
2003,Moldova,2,crawling_peg
2003,Monaco,1,peg
2003,Mongolia,2,crawling_peg
2003,Montenegro,1,peg
2003,Morocco,2,crawling_peg
2003,Mozambique,3,managed_float
2003,Myanmar,2,crawling_peg
2003,Namibia,1,peg
2003,Nepal,1,peg
2003,Netherlands,1,peg
2003,Netherlands Antilles,1,peg
2003,New Zealand,3,managed_float
2003,Nicaragua,2,crawling_peg
2003,Niger,1,peg
2003,Nigeria,3,managed_float
2003,Norway,3,managed_float
2003,Oman,1,peg
2003,PNG,2,crawling_peg
2003,Pakistan,2,crawling_peg
2003,Palau,1,peg
2003,Panama,1,peg
2003,Paraguay,3,managed_float
2003,Peru,3,managed_float
2003,Philippines,2,crawling_peg
2003,Poland,3,managed_float
2003,Portugal,1,peg
2003,Qatar,1,peg
2003,Romania,2,crawling_peg
2003,Russia,2,crawling_peg
2003,Rwanda,2,crawling_peg
2003,Samoa,2,crawling_peg
2003,San Marino,1,peg
2003,Sao Tome & Principe,2,crawling_peg
2003,Saudi Arabia,1,peg
2003,Senegal,1,peg
2003,"Serbia, Rep. of",2,crawling_peg
2003,Seychelles,2,crawling_peg
2003,Sierra Leone,2,crawling_peg
2003,Singapore,3,managed_float
2003,Slovak Republic,2,crawling_peg
2003,Slovenia,1,peg
2003,Solomon Islands,2,crawling_peg
2003,South Africa,4,free_float
2003,Spain,1,peg
2003,Sri Lanka,2,crawling_peg
2003,St Vincent & Grenadines,1,peg
2003,St. Kitts and Nevis,1,peg
2003,St. Lucia,1,peg
2003,Sudan,2,crawling_peg
2003,Suriname,2,crawling_peg
2003,Swaziland,1,peg
2003,Sweden,2,crawling_peg
2003,Switzerland,3,managed_float
2003,Syrian Arab Rep.,3,managed_float
2003,Tajikistan,2,crawling_peg
2003,Tanzania,2,crawling_peg
2003,Thailand,3,managed_float
2003,The Bahamas,1,peg
2003,The Gambia,2,crawling_peg
2003,Togo,1,peg
2003,Tonga,2,crawling_peg
2003,Trinidad Tobago,1,peg
2003,Tunisia,2,crawling_peg
2003,Turkey,4,free_float
2003,Turkmenistan,1,peg
2003,UAE,1,peg
2003,Uganda,3,managed_float
2003,Ukraine,1,peg
2003,United Kingdom,3,managed_float
2003,United States,4,free_float
2003,Uruguay,3,managed_float
2003,Uzbekistan,2,crawling_peg
2003,Vanuatu,3,managed_float
2003,Venezuela,5,freely_falling
2003,Vietnam,2,crawling_peg
2003,West Bank and Gaza,1,peg
2003,Yemen Rep. of,2,crawling_peg
2003,Zambia,3,managed_float
2003,Zimbabwe,5,freely_falling
2004,Afghanistan,2,crawling_peg
2004,Albania,2,crawling_peg
2004,Algeria,2,crawling_peg
2004,Angola,5,freely_falling
2004,Anguilla,1,peg
2004,Antigua and Barbuda,1,peg
2004,Argentina,2,crawling_peg
2004,Armenia,2,crawling_peg
2004,Aruba,1,peg
2004,Australia,4,free_float
2004,Austria,1,peg
2004,Azerbaijan Rep. of,1,peg
2004,Bahrain Kingdom of,1,peg
2004,Bangladesh,2,crawling_peg
2004,Barbados,1,peg
2004,Belarus,1,peg
2004,Belgium,1,peg
2004,Belize,1,peg
2004,Benin,1,peg
2004,Bermuda,1,peg
2004,Bhutan,1,peg
2004,Bolivia,2,crawling_peg
2004,Bosnia & Herzegovina,1,peg
2004,Botswana,2,crawling_peg
2004,Brazil,4,free_float
2004,Brunei Darussalam,1,peg
2004,Bulgaria,1,peg
2004,Burkina Faso,1,peg
2004,Burundi,6,dual_market
2004,Cabo Verde,1,peg
2004,Cambodia,1,peg
2004,Cameroon,1,peg
2004,Canada,4,free_float
2004,Central African Rep.,1,peg
2004,Chad,1,peg
2004,Chile,3,managed_float
2004,"China, PR",1,peg
2004,Colombia,3,managed_float
2004,Comoros,1,peg
2004,Congo Dem. Rep. of,3,managed_float
2004,Congo Rep. of,1,peg
2004,Costa Rica,2,crawling_peg
2004,"Cote D""Ivoire",1,peg
2004,Croatia,1,peg
2004,Curacao,1,peg
2004,Cyprus,1,peg
2004,Czech Rep.,3,managed_float
2004,Denmark,1,peg
2004,Djibouti,1,peg
2004,Dominica,1,peg
2004,Dominican Republic,5,freely_falling
2004,Ecuador,1,peg
2004,Egypt,2,crawling_peg
2004,El Salvador,1,peg
2004,Equatorial Guinea,1,peg
2004,Eritrea,1,peg
2004,Estonia,1,peg
2004,Ethiopia,2,crawling_peg
2004,Fiji,2,crawling_peg
2004,Finland,1,peg
2004,France,1,peg
2004,Gabon,1,peg
2004,Georgia,2,crawling_peg
2004,Germany,1,peg
2004,Ghana,2,crawling_peg
2004,Greece,1,peg
2004,Grenada,1,peg
2004,Guatemala,2,crawling_peg
2004,Guinea,2,crawling_peg
2004,Guinea Bissau,1,peg
2004,Guyana,2,crawling_peg
2004,Haiti,2,crawling_peg
2004,Honduras,2,crawling_peg
2004,Hong Kong,1,peg
2004,Hungary,3,managed_float
2004,Iceland,3,managed_float
2004,India,2,crawling_peg
2004,Indonesia,3,managed_float
2004,Iran,2,crawling_peg
2004,Iraq,3,managed_float
2004,Ireland,1,peg
2004,Israel,3,managed_float
2004,Italy,1,peg
2004,Jamaica,2,crawling_peg
2004,Japan,4,free_float
2004,Jordan,1,peg
2004,Kazakhstan,2,crawling_peg
2004,Kenya,2,crawling_peg
2004,Kiribati,1,peg
2004,Korea,3,managed_float
2004,Kuwait,1,peg
2004,Kyrgyz Rep.,2,crawling_peg
2004,Lao Dem. Rep.,2,crawling_peg
2004,Latvia,2,crawling_peg
2004,Lebanon,1,peg
2004,Lesotho,1,peg
2004,Liberia,4,free_float
2004,Libya,2,crawling_peg
2004,Liechtesntein,1,peg
2004,Lithuania,1,peg
2004,Luxembourg,1,peg
2004,Macao,1,peg
2004,Macedonia FYR,1,peg
2004,Madagascar,5,freely_falling
2004,Malawi,2,crawling_peg
2004,Malaysia,1,peg
2004,Maldives,1,peg
2004,Mali,1,peg
2004,Malta,2,crawling_peg
2004,Marshall Islands,1,peg
2004,Mauritania,2,crawling_peg
2004,Mauritius,2,crawling_peg
2004,Mexico,3,managed_float
2004,Micronesia,1,peg
2004,Moldova,2,crawling_peg
2004,Monaco,1,peg
2004,Mongolia,2,crawling_peg
2004,Montenegro,1,peg
2004,Morocco,2,crawling_peg
2004,Mozambique,3,managed_float
2004,Myanmar,2,crawling_peg
2004,Namibia,1,peg
2004,Nepal,1,peg
2004,Netherlands,1,peg
2004,Netherlands Antilles,1,peg
2004,New Zealand,3,managed_float
2004,Nicaragua,2,crawling_peg
2004,Niger,1,peg
2004,Nigeria,2,crawling_peg
2004,Norway,3,managed_float
2004,Oman,1,peg
2004,PNG,2,crawling_peg
2004,Pakistan,2,crawling_peg
2004,Palau,1,peg
2004,Panama,1,peg
2004,Paraguay,3,managed_float
2004,Peru,3,managed_float
2004,Philippines,2,crawling_peg
2004,Poland,3,managed_float
2004,Portugal,1,peg
2004,Qatar,1,peg
2004,Romania,2,crawling_peg
2004,Russia,2,crawling_peg
2004,Rwanda,2,crawling_peg
2004,Samoa,2,crawling_peg
2004,San Marino,1,peg
2004,Sao Tome & Principe,2,crawling_peg
2004,Saudi Arabia,1,peg
2004,Senegal,1,peg
2004,"Serbia, Rep. of",2,crawling_peg
2004,Seychelles,1,peg
2004,Sierra Leone,2,crawling_peg
2004,Singapore,3,managed_float
2004,Slovak Republic,2,crawling_peg
2004,Slovenia,1,peg
2004,Solomon Islands,2,crawling_peg
2004,South Africa,4,free_float
2004,Spain,1,peg
2004,Sri Lanka,2,crawling_peg
2004,St Vincent & Grenadines,1,peg
2004,St. Kitts and Nevis,1,peg
2004,St. Lucia,1,peg
2004,Sudan,2,crawling_peg
2004,Suriname,2,crawling_peg
2004,Swaziland,1,peg
2004,Sweden,2,crawling_peg
2004,Switzerland,3,managed_float
2004,Syrian Arab Rep.,3,managed_float
2004,Tajikistan,2,crawling_peg
2004,Tanzania,2,crawling_peg
2004,Thailand,3,managed_float
2004,The Bahamas,1,peg
2004,The Gambia,2,crawling_peg
2004,Togo,1,peg
2004,Tonga,2,crawling_peg
2004,Trinidad Tobago,1,peg
2004,Tunisia,2,crawling_peg
2004,Turkey,4,free_float
2004,Turkmenistan,1,peg
2004,UAE,1,peg
2004,Uganda,3,managed_float
2004,Ukraine,1,peg
2004,United Kingdom,3,managed_float
2004,United States,4,free_float
2004,Uruguay,3,managed_float
2004,Uzbekistan,2,crawling_peg
2004,Vanuatu,3,managed_float
2004,Venezuela,5,freely_falling
2004,Vietnam,2,crawling_peg
2004,West Bank and Gaza,1,peg
2004,Yemen Rep. of,2,crawling_peg
2004,Zambia,3,managed_float
2004,Zimbabwe,5,freely_falling
2005,Afghanistan,2,crawling_peg
2005,Albania,2,crawling_peg
2005,Algeria,2,crawling_peg
2005,Angola,1,peg
2005,Anguilla,1,peg
2005,Antigua and Barbuda,1,peg
2005,Argentina,2,crawling_peg
2005,Armenia,2,crawling_peg
2005,Aruba,1,peg
2005,Australia,4,free_float
2005,Austria,1,peg
2005,Azerbaijan Rep. of,1,peg
2005,Bahrain Kingdom of,1,peg
2005,Bangladesh,2,crawling_peg
2005,Barbados,1,peg
2005,Belarus,1,peg
2005,Belgium,1,peg
2005,Belize,1,peg
2005,Benin,1,peg
2005,Bermuda,1,peg
2005,Bhutan,1,peg
2005,Bolivia,2,crawling_peg
2005,Bosnia & Herzegovina,1,peg
2005,Botswana,2,crawling_peg
2005,Brazil,4,free_float
2005,Brunei Darussalam,1,peg
2005,Bulgaria,1,peg
2005,Burkina Faso,1,peg
2005,Burundi,6,dual_market
2005,Cabo Verde,1,peg
2005,Cambodia,1,peg
2005,Cameroon,1,peg
2005,Canada,4,free_float
2005,Central African Rep.,1,peg
2005,Chad,1,peg
2005,Chile,3,managed_float
2005,"China, PR",1,peg
2005,Colombia,3,managed_float
2005,Comoros,1,peg
2005,Congo Dem. Rep. of,3,managed_float
2005,Congo Rep. of,1,peg
2005,Costa Rica,2,crawling_peg
2005,"Cote D""Ivoire",1,peg
2005,Croatia,1,peg
2005,Curacao,1,peg
2005,Cyprus,1,peg
2005,Czech Rep.,3,managed_float
2005,Denmark,1,peg
2005,Djibouti,1,peg
2005,Dominica,1,peg
2005,Dominican Republic,2,crawling_peg
2005,Ecuador,1,peg
2005,Egypt,2,crawling_peg
2005,El Salvador,1,peg
